1609336839,301.25
1609336840,301.76
1609336841,301.76
1609336842,301.76
1609336843,301.76
1609336844,301.76
1609336845,301.76
1609336846,301.76
1609336847,301.76
1609336848,301.76
1609336849,301.76
1609336851,301.76
1609336852,301.76
1609336853,301.76
1609336854,301.76
1609336855,301.76
1609336856,301.76
1609336857,301.76
1609336858,301.76
1609336859,301.76
1609336860,301.76
1609336861,301.76
1609336862,301.76
1609336863,301.76
1609336864,301.76
1609336865,301.76
1609336866,301.76
1609336867,301.76
1609336868,301.76
1609336869,301.76
1609336870,301.76
1609336871,301.76
1609336872,301.76
1609336873,301.76
1609336874,301.25
1609336875,301.25
1609336876,301.25
1609336877,301.25
1609336878,302.0
1609336879,301.487
1609336880,301.487
1609336881,301.487
1609336882,301.487
1609336883,301.487
1609336884,301.487
1609336885,301.487
1609336886,301.487
1609336887,301.487
1609336888,301.487
1609336889,302.0
1609336890,302.0
1609336891,302.0
1609336892,302.0
1609336893,302.0
1609336894,302.0
1609336895,302.0
1609336896,302.0
1609336897,302.0
1609336898,302.0
1609336899,302.0
1609336900,302.0
1609336901,302.0
1609336902,302.0
1609336903,302.0
1609336904,302.0
1609336905,302.0
1609336906,302.0
1609336907,302.0
1609336908,301.78
1609336909,301.78
1609336910,301.78
1609336911,301.78
1609336912,301.78
1609336913,301.78
1609336914,301.78
1609336915,301.78
1609336916,301.78
1609336917,302.0
1609336918,302.0
1609336919,301.8
1609336920,301.8
1609336921,301.8
1609336922,301.9
1609336923,301.9
1609336924,301.9
1609336925,301.9
1609336926,301.9
1609336927,301.9
1609336928,301.3
1609336929,301.3
1609336930,301.3
1609336931,301.3
1609336932,301.3
1609336933,301.3
1609336934,301.3
1609336935,301.3
1609336936,301.3
1609336937,301.3
1609336938,301.3
1609336939,301.3
1609336940,301.3
1609336941,301.3
1609336942,301.3
1609336943,301.3
1609336944,301.3
1609336945,301.3
1609336946,301.3
1609336947,301.3
1609336948,301.3
1609336949,301.3
1609336950,301.3
1609336951,301.3
1609336952,301.3
1609336953,301.3
1609336954,301.96
1609336955,301.5
1609336956,301.5
1609336957,301.5
1609336958,301.96
1609336959,301.96
1609336960,301.96
1609336961,301.3
1609336962,301.3
1609336963,301.3
1609336964,301.3
1609336965,301.3
1609336966,301.3
1609336967,301.3
1609336968,301.25
1609336969,301.25
1609336970,301.25
1609336971,301.25
1609336972,301.25
1609336973,301.25
1609336974,301.25
1609336975,301.25
1609336976,301.25
1609336977,301.25
1609336978,301.25
1609336979,301.25
1609336980,301.77
1609336981,301.77
1609336982,301.77
1609336983,301.77
1609336984,301.77
1609336985,301.77
1609336986,301.77
1609336987,301.77
1609336988,301.77
1609336989,301.77
1609336990,301.77
1609336991,301.77
1609336992,301.77
1609336993,301.77
1609336994,301.77
1609336995,301.77
1609336996,301.77
1609336997,301.77
1609336998,301.77
1609336999,301.77
1609337000,301.77
1609337001,301.77
1609337002,301.77
1609337003,301.77
1609337004,301.77
1609337005,301.77
1609337006,301.77
1609337007,301.77
1609337008,301.77
1609337009,301.77
1609337010,301.77
1609337011,301.77
1609337012,301.77
1609337013,301.77
1609337014,302.0
1609337015,302.0
1609337016,302.0
1609337017,302.0
1609337018,302.0
1609337019,301.25
1609337020,301.25
1609337021,301.25
1609337022,302.0
1609337023,302.0
1609337024,302.0
1609337025,302.0
1609337026,302.0
1609337027,302.0
1609337028,302.0
1609337029,302.0
1609337030,302.0
1609337031,302.0
1609337032,302.0
1609337033,302.0
1609337034,302.0
1609337035,301.5
1609337036,301.5
1609337037,302.0
1609337038,302.0
1609337039,302.0
1609337040,302.0
1609337041,301.7
1609337042,301.7
1609337043,301.7
1609337044,302.0
1609337045,302.0
1609337046,302.0
1609337047,302.0
1609337048,302.0
1609337049,302.0
1609337050,302.0
1609337051,301.7
1609337052,301.7
1609337053,301.7
1609337054,301.77
1609337055,302.0
1609337056,301.77
1609337057,301.77
1609337058,301.77
1609337059,301.77
1609337060,301.77
1609337061,301.77
1609337062,301.77
1609337063,301.77
1609337064,301.77
1609337065,301.77
1609337066,301.77
1609337067,301.77
1609337068,301.77
1609337069,301.43
1609337070,301.43
1609337071,301.43
1609337072,301.43
1609337073,301.43
1609337074,301.43
1609337075,301.43
1609337076,301.43
1609337077,301.43
1609337078,301.287
1609337079,301.287
1609337080,301.287
1609337081,301.287
1609337082,301.287
1609337083,301.5
1609337084,301.5
1609337085,301.5
1609337086,301.5
1609337087,301.5
1609337088,301.5
1609337089,301.5
1609337090,301.5
1609337091,301.5
1609337092,301.25
1609337093,301.25
1609337094,301.25
1609337095,301.25
1609337096,301.5
1609337097,301.5
1609337098,301.5
1609337099,301.5
1609337100,301.5
1609337101,301.5
1609337102,301.5
1609337103,301.5
1609337104,301.5
1609337105,301.5
1609337106,301.5
1609337107,301.5
1609337108,301.25
1609337109,301.25
1609337110,301.25
1609337111,301.25
1609337112,301.25
1609337113,301.25
1609337114,301.25
1609337115,301.25
1609337116,301.26
1609337117,301.26
1609337118,301.26
1609337119,301.26
1609337120,301.26
1609337121,301.26
1609337122,301.26
1609337123,301.26
1609337124,301.5
1609337125,301.5
1609337126,301.5
1609337127,301.5
1609337128,301.5
1609337129,301.5
1609337130,301.5
1609337131,301.5
1609337132,301.77
1609337133,301.77
1609337134,301.77
1609337135,301.77
1609337136,301.77
1609337137,301.77
1609337138,301.35
1609337139,301.35
1609337140,301.35
1609337141,301.35
1609337142,301.35
1609337143,301.35
1609337144,301.9
1609337145,301.77
1609337146,301.77
1609337147,301.77
1609337148,301.77
1609337149,301.35
1609337150,301.35
1609337151,301.35
1609337152,301.35
1609337153,301.35
1609337154,301.35
1609337155,301.35
1609337156,301.35
1609337157,301.35
1609337158,301.35
1609337159,301.35
1609337160,301.35
1609337161,301.5
1609337162,301.5
1609337163,301.5
1609337164,301.5
1609337165,301.5
1609337166,301.5
1609337167,301.5
1609337168,301.5
1609337169,301.5
1609337170,301.5
1609337171,301.5
1609337172,301.5
1609337173,301.5
1609337174,301.5
1609337175,301.5
1609337176,301.5
1609337177,302.0
1609337178,302.0
1609337179,302.0
1609337180,302.0
1609337181,302.0
1609337182,302.0
1609337183,301.98
1609337184,301.98
1609337185,301.98
1609337186,301.98
1609337187,301.98
1609337188,301.98
1609337189,301.98
1609337190,301.98
1609337191,301.98
1609337192,301.98
1609337193,301.5
1609337194,301.5
1609337195,301.5
1609337196,301.5
1609337197,301.5
1609337198,301.5
1609337199,301.5
1609337200,301.5
1609337201,301.5
1609337202,301.5
1609337203,301.5
1609337204,302.0
1609337205,301.8
1609337206,301.8
1609337207,301.8
1609337208,301.8
1609337209,301.8
1609337210,301.8
1609337211,301.8
1609337212,301.8
1609337213,301.8
1609337214,301.8
1609337215,301.8
1609337216,301.8
1609337217,301.8
1609337218,301.8
1609337219,301.8
1609337220,301.8
1609337221,301.8
1609337222,301.8
1609337223,301.8
1609337224,301.8
1609337225,301.5
1609337226,301.5
1609337227,301.5
1609337228,301.5
1609337229,301.5
1609337230,301.5
1609337231,301.5
1609337232,301.5
1609337233,301.88
1609337234,301.88
1609337235,301.5
1609337236,301.5
1609337237,301.5
1609337238,301.5
1609337239,301.5
1609337240,301.5
1609337241,301.5
1609337242,301.5
1609337243,301.5
1609337244,301.84
1609337245,301.84
1609337246,301.5
1609337247,301.5
1609337248,301.5
1609337249,301.5
1609337250,301.5
1609337251,301.5
1609337252,301.89
1609337253,301.89
1609337254,301.89
1609337255,301.89
1609337256,301.89
1609337257,301.86
1609337258,301.86
1609337259,301.86
1609337260,301.86
1609337261,301.86
1609337262,301.86
1609337263,301.86
1609337264,301.86
1609337265,301.86
1609337266,301.86
1609337267,301.89
1609337268,301.89
1609337269,301.89
1609337270,301.5
1609337271,301.5
1609337272,301.5
1609337273,301.5
1609337274,301.5
1609337275,301.5
1609337276,301.5
1609337277,301.5
1609337278,301.5
1609337279,301.5
1609337280,301.86
1609337281,301.86
1609337282,301.86
1609337283,301.5
1609337284,301.5
1609337285,301.5
1609337286,301.5
1609337287,301.5
1609337288,301.5
1609337289,301.5
1609337290,301.5
1609337291,301.5
1609337292,301.5
1609337293,301.5
1609337294,301.5
1609337295,301.5
1609337296,301.5
1609337298,301.5
1609337299,301.5
1609337300,301.5
1609337301,301.5
1609337302,301.5
1609337303,301.5
1609337304,301.5
1609337305,301.5
1609337306,301.5
1609337307,301.5
1609337308,301.89
1609337309,301.89
1609337310,301.89
1609337311,301.89
1609337312,301.89
1609337313,301.89
1609337314,301.89
1609337315,301.89
1609337316,301.89
1609337317,301.89
1609337318,301.89
1609337319,301.89
1609337320,301.5
1609337321,301.5
1609337322,301.5
1609337323,301.5
1609337324,301.5
1609337325,301.5
1609337326,301.5
1609337327,301.5
1609337328,301.5
1609337329,301.5
1609337330,301.5
1609337331,301.75
1609337332,301.75
1609337333,301.75
1609337334,301.75
1609337335,301.75
1609337336,301.75
1609337337,301.75
1609337338,301.75
1609337339,301.75
1609337340,301.75
1609337341,301.75
1609337342,301.89
1609337343,301.89
1609337344,301.89
1609337345,301.75
1609337346,301.75
1609337347,301.75
1609337348,301.75
1609337349,301.75
1609337350,301.75
1609337351,301.86
1609337352,301.86
1609337353,301.86
1609337354,301.86
1609337355,301.86
1609337356,301.86
1609337357,301.86
1609337358,301.86
1609337359,301.86
1609337360,301.86
1609337361,301.86
1609337362,301.89
1609337363,301.51
1609337364,301.51
1609337365,301.51
1609337366,301.51
1609337367,301.51
1609337368,301.51
1609337369,301.51
1609337370,301.51
1609337371,301.51
1609337372,301.51
1609337373,301.75
1609337374,301.75
1609337375,301.75
1609337376,301.75
1609337377,301.75
1609337378,301.75
1609337379,301.75
1609337380,301.75
1609337381,301.75
1609337382,301.75
1609337383,301.75
1609337384,301.75
1609337385,301.75
1609337386,301.75
1609337387,301.75
1609337388,301.75
1609337389,301.73
1609337390,301.73
1609337391,301.51
1609337392,301.51
1609337393,301.51
1609337394,301.52
1609337395,301.51
1609337396,301.51
1609337397,301.51
1609337398,301.51
1609337399,301.51
1609337400,301.51
1609337401,301.51
1609337402,301.51
1609337403,301.51
1609337404,301.51
1609337405,301.51
1609337406,301.51
1609337407,301.51
1609337408,301.51
1609337409,301.51
1609337410,301.51
1609337411,301.51
1609337412,301.51
1609337413,301.94
1609337414,301.94
1609337415,301.94
1609337416,301.51
1609337417,301.51
1609337418,301.51
1609337419,301.51
1609337420,301.51
1609337421,301.51
1609337422,301.51
1609337423,301.51
1609337424,301.51
1609337425,301.51
1609337426,301.51
1609337427,301.51
1609337428,301.51
1609337429,301.51
1609337430,301.51
1609337431,301.51
1609337432,301.51
1609337433,301.52
1609337434,301.52
1609337435,301.52
1609337436,301.52
1609337437,301.52
1609337438,301.52
1609337439,301.52
1609337440,301.52
1609337441,301.52
1609337442,301.52
1609337443,301.52
1609337444,301.526
1609337445,301.526
1609337446,301.526
1609337447,301.526
1609337448,301.75
1609337449,301.75
1609337450,301.75
1609337451,301.51
1609337452,301.51
1609337453,301.75
1609337454,301.75
1609337455,301.75
1609337456,301.75
1609337457,301.75
1609337458,301.75
1609337459,301.75
1609337460,301.75
1609337461,301.75
1609337462,301.75
1609337463,301.75
1609337464,301.75
1609337465,301.51
1609337466,301.51
1609337467,301.51
1609337468,301.51
1609337469,301.51
1609337470,301.51
1609337471,301.51
1609337472,301.51
1609337473,301.51
1609337474,301.51
1609337475,301.51
1609337476,301.51
1609337477,301.51
1609337478,301.51
1609337479,301.51
1609337480,301.51
1609337481,301.51
1609337482,301.51
1609337483,301.51
1609337484,301.82
1609337485,301.82
1609337486,301.82
1609337487,301.89
1609337488,301.89
1609337489,301.89
1609337490,301.89
1609337491,301.89
1609337492,301.89
1609337493,301.89
1609337494,301.89
1609337495,301.89
1609337496,301.89
1609337497,301.89
1609337498,301.89
1609337499,301.89
1609337500,301.89
1609337501,301.89
1609337502,301.89
1609337503,301.89
1609337504,301.83
1609337505,301.83
1609337506,301.83
1609337507,301.83
1609337508,301.83
1609337509,301.83
1609337510,301.83
1609337511,301.83
1609337512,301.83
1609337513,301.83
1609337514,301.83
1609337515,301.83
1609337516,301.94
1609337517,301.94
1609337518,301.94
1609337519,301.94
1609337520,301.94
1609337521,301.94
1609337522,301.94
1609337523,301.94
1609337524,301.94
1609337525,301.94
1609337526,301.94
1609337527,301.94
1609337528,301.94
1609337529,301.94
1609337530,301.95
1609337531,301.95
1609337532,301.95
1609337533,301.95
1609337534,301.95
1609337535,301.95
1609337536,301.95
1609337537,301.95
1609337538,301.95
1609337539,301.95
1609337540,301.95
1609337541,301.94
1609337542,301.94
1609337543,301.94
1609337544,301.94
1609337545,301.95
1609337546,301.95
1609337547,301.95
1609337548,302.0
1609337549,302.0
1609337550,302.0
1609337551,302.0
1609337552,302.0
1609337553,302.0
1609337554,302.0
1609337555,302.0
1609337556,302.0
1609337557,302.0
1609337558,302.0
1609337559,302.0
1609337560,302.0
1609337561,302.1
1609337562,302.1
1609337563,302.1
1609337564,302.1
1609337565,302.1
1609337566,302.1
1609337567,302.1
1609337568,302.77
1609337569,302.77
1609337570,302.77
1609337571,302.77
1609337572,302.77
1609337573,302.77
1609337574,302.1
1609337575,302.02
1609337576,302.02
1609337577,302.02
1609337578,302.02
1609337579,302.02
1609337580,302.02
1609337581,302.77
1609337582,302.77
1609337583,302.77
1609337584,302.77
1609337585,302.77
1609337586,302.77
1609337587,302.77
1609337588,302.77
1609337589,302.77
1609337590,302.77
1609337591,302.07
1609337592,302.07
1609337593,302.07
1609337594,302.07
1609337595,302.07
1609337596,302.07
1609337597,302.07
1609337598,302.07
1609337599,302.07
1609337600,302.07
1609337601,302.07
1609337602,302.07
1609337603,302.07
1609337604,302.07
1609337605,302.07
1609337606,302.54
1609337607,302.54
1609337608,302.54
1609337609,302.54
1609337610,302.54
1609337611,302.54
1609337612,302.54
1609337613,302.54
1609337614,302.54
1609337615,302.54
1609337616,302.54
1609337617,302.77
